LATITUDE,LONGITUDE,HourlyPrecipitation,HourlyWindSpeed,DATES
40.77898,-73.96925,0.00,3.0,2015-08-01T07:51:00
40.77898,-73.96925,0.00,6.0,2015-08-01T08:51:00
40.77898,-73.96925,0.00,7.0,2015-08-01T09:51:00
40.77898,-73.96925,0.00,3.0,2015-08-01T10:51:00
40.77898,-73.96925,0.00,3.0,2015-08-01T11:51:00
40.77898,-73.96925,0.00,11.0,2015-08-01T12:51:00
40.77898,-73.96925,0.00,8.0,2015-08-01T14:51:00
40.77898,-73.96925,0.00,5.0,2015-08-01T15:51:00
40.77898,-73.96925,0.00,6.0,2015-08-01T16:51:00
40.77898,-73.96925,0.00,5.0,2015-08-01T17:51:00
40.77898,-73.96925,0.00,9.0,2015-08-01T18:51:00
40.77898,-73.96925,0.00,3.0,2015-08-01T19:51:00
40.77898,-73.96925,0.00,3.0,2015-08-01T20:51:00
40.77898,-73.96925,0.00,5.0,2015-08-01T21:51:00
40.77898,-73.96925,0.00,0.0,2015-08-01T22:51:00
40.77898,-73.96925,0.00,0.0,2015-08-01T23:51:00
40.77898,-73.96925,0.00,3.0,2015-08-02T00:51:00
40.77898,-73.96925,0.00,5.0,2015-08-02T01:51:00
40.77898,-73.96925,0.00,0.0,2015-08-02T02:51:00
40.77898,-73.96925,0.00,0.0,2015-08-02T03:51:00
40.77898,-73.96925,0.00,0.0,2015-08-02T04:51:00
40.77898,-73.96925,0.00,0.0,2015-08-02T05:51:00
40.77898,-73.96925,0.00,0.0,2015-08-02T06:51:00
40.77898,-73.96925,0.00,0.0,2015-08-02T07:51:00
40.77898,-73.96925,0.00,0.0,2015-08-02T08:51:00
40.77898,-73.96925,0.00,6.0,2015-08-02T09:51:00
40.77898,-73.96925,0.00,3.0,2015-08-02T10:51:00
40.77898,-73.96925,0.00,6.0,2015-08-02T12:51:00
40.77898,-73.96925,0.00,6.0,2015-08-02T13:51:00
40.77898,-73.96925,0.00,3.0,2015-08-02T14:51:00
40.77898,-73.96925,0.00,5.0,2015-08-02T16:51:00
40.77898,-73.96925,0.00,3.0,2015-08-02T17:51:00
40.77898,-73.96925,0.00,0.0,2015-08-02T18:51:00
40.77898,-73.96925,0.00,0.0,2015-08-02T19:51:00
40.77898,-73.96925,0.00,0.0,2015-08-02T20:51:00
40.77898,-73.96925,0.00,0.0,2015-08-02T21:51:00
40.77898,-73.96925,0.00,0.0,2015-08-02T22:51:00
40.77898,-73.96925,0.00,5.0,2015-08-02T23:51:00
40.77898,-73.96925,0.00,5.0,2015-08-03T00:51:00
40.77898,-73.96925,0.00,6.0,2015-08-03T01:51:00
40.77898,-73.96925,0.00,3.0,2015-08-03T02:51:00
40.77898,-73.96925,0.00,5.0,2015-08-03T03:51:00
40.77898,-73.96925,0.00,3.0,2015-08-03T04:51:00
40.77898,-73.96925,0.00,3.0,2015-08-03T05:51:00
40.77898,-73.96925,0.00,0.0,2015-08-03T06:51:00
40.77898,-73.96925,0.00,0.0,2015-08-03T07:51:00
40.77898,-73.96925,0.00,3.0,2015-08-03T08:51:00
40.77898,-73.96925,0.00,8.0,2015-08-03T09:51:00
40.77898,-73.96925,0.00,6.0,2015-08-03T10:51:00
40.77898,-73.96925,0.00,8.0,2015-08-03T11:51:00
40.77898,-73.96925,0.00,9.0,2015-08-03T13:51:00
40.77898,-73.96925,0.00,8.0,2015-08-03T14:51:00
40.77898,-73.96925,0.00,7.0,2015-08-03T15:51:00
40.77898,-73.96925,0.00,8.0,2015-08-03T16:51:00
40.77898,-73.96925,0.00,7.0,2015-08-03T17:51:00
40.77898,-73.96925,0.00,3.0,2015-08-03T19:51:00
40.77898,-73.96925,0.00,6.0,2015-08-03T20:51:00
40.77898,-73.96925,0.00,0.0,2015-08-03T22:51:00
40.77898,-73.96925,0.00,6.0,2015-08-03T23:51:00
40.77898,-73.96925,0.00,3.0,2015-08-04T00:51:00
40.77898,-73.96925,0.00,7.0,2015-08-04T01:51:00
40.77898,-73.96925,0.02,17.0,2015-08-04T03:00:00
40.77898,-73.96925,0.24,8.0,2015-08-04T03:11:00
40.77898,-73.96925,0.40,0.0,2015-08-04T03:19:00
40.77898,-73.96925,0.40,0.0,2015-08-04T03:24:00
40.77898,-73.96925,0.40,0.0,2015-08-04T03:31:00
40.77898,-73.96925,0.41,0.0,2015-08-04T03:51:00
40.77898,-73.96925,0.00,3.0,2015-08-04T04:51:00
40.77898,-73.96925,0,6.0,2015-08-04T05:51:00
40.77898,-73.96925,0.00,6.0,2015-08-04T06:51:00
40.77898,-73.96925,0.00,5.0,2015-08-04T07:51:00
40.77898,-73.96925,0.00,0.0,2015-08-04T09:51:00
40.77898,-73.96925,0.00,3.0,2015-08-04T10:51:00
40.77898,-73.96925,0.00,6.0,2015-08-04T11:51:00
40.77898,-73.96925,0.00,8.0,2015-08-04T12:51:00
40.77898,-73.96925,0.00,9.0,2015-08-04T13:51:00
40.77898,-73.96925,0.00,14.0,2015-08-04T14:51:00
40.77898,-73.96925,0.00,5.0,2015-08-04T15:51:00
40.77898,-73.96925,0.00,8.0,2015-08-04T16:51:00
40.77898,-73.96925,0.00,3.0,2015-08-04T18:51:00
40.77898,-73.96925,0.00,6.0,2015-08-04T19:51:00
40.77898,-73.96925,0.00,7.0,2015-08-04T20:51:00
40.77898,-73.96925,0.00,5.0,2015-08-04T21:51:00
40.77898,-73.96925,0.00,3.0,2015-08-04T22:51:00
40.77898,-73.96925,0.00,3.0,2015-08-04T23:51:00
40.77898,-73.96925,0.00,0.0,2015-08-05T00:51:00
40.77898,-73.96925,0.00,3.0,2015-08-05T01:51:00
40.77898,-73.96925,0.00,0.0,2015-08-05T02:51:00
40.77898,-73.96925,0.00,0.0,2015-08-05T03:51:00
40.77898,-73.96925,0.00,0.0,2015-08-05T04:51:00
40.77898,-73.96925,0.00,0.0,2015-08-05T05:51:00
40.77898,-73.96925,0.00,0.0,2015-08-05T06:51:00
40.77898,-73.96925,0.00,0.0,2015-08-05T07:51:00
40.77898,-73.96925,0.00,3.0,2015-08-05T08:51:00
40.77898,-73.96925,0.00,0.0,2015-08-05T09:51:00
40.77898,-73.96925,0.00,7.0,2015-08-05T11:51:00
40.77898,-73.96925,0.00,5.0,2015-08-05T12:51:00
40.77898,-73.96925,0.00,5.0,2015-08-05T14:51:00
40.77898,-73.96925,0.00,8.0,2015-08-05T15:51:00
40.77898,-73.96925,0.00,5.0,2015-08-05T16:51:00
40.77898,-73.96925,0.00,3.0,2015-08-05T18:51:00
40.77898,-73.96925,0.00,5.0,2015-08-05T19:51:00
40.77898,-73.96925,0.00,3.0,2015-08-05T20:51:00
40.77898,-73.96925,0.00,5.0,2015-08-05T22:51:00
40.77898,-73.96925,0.00,5.0,2015-08-05T23:51:00
40.77898,-73.96925,0.00,6.0,2015-08-06T16:51:00
40.77898,-73.96925,0.00,3.0,2015-08-06T17:51:00
40.77898,-73.96925,0.00,3.0,2015-08-06T18:51:00
40.77898,-73.96925,0.00,0.0,2015-08-06T19:51:00
40.77898,-73.96925,0.00,0.0,2015-08-06T20:51:00
40.77898,-73.96925,0.00,0.0,2015-08-06T21:51:00
40.77898,-73.96925,0.00,3.0,2015-08-06T22:51:00
40.77898,-73.96925,0.00,0.0,2015-08-06T23:51:00
40.77898,-73.96925,0.00,0.0,2015-08-07T00:51:00
40.77898,-73.96925,0.00,6.0,2015-08-07T01:51:00
40.77898,-73.96925,0.00,3.0,2015-08-07T02:51:00
40.77898,-73.96925,0.00,5.0,2015-08-07T03:51:00
40.77898,-73.96925,0.00,5.0,2015-08-07T04:51:00
40.77898,-73.96925,0.00,6.0,2015-08-07T05:51:00
40.77898,-73.96925,0.00,7.0,2015-08-07T06:51:00
40.77898,-73.96925,0.00,8.0,2015-08-07T07:51:00
40.77898,-73.96925,0.00,6.0,2015-08-07T08:51:00
40.77898,-73.96925,0.00,7.0,2015-08-07T09:51:00
40.77898,-73.96925,0.00,7.0,2015-08-07T10:51:00
40.77898,-73.96925,0.00,7.0,2015-08-07T11:51:00
40.77898,-73.96925,0.00,8.0,2015-08-07T12:51:00
40.77898,-73.96925,0.00,9.0,2015-08-07T14:51:00
40.77898,-73.96925,0.00,9.0,2015-08-07T15:51:00
40.77898,-73.96925,0.00,8.0,2015-08-07T16:51:00
40.77898,-73.96925,0.00,6.0,2015-08-07T17:51:00
40.77898,-73.96925,0.00,5.0,2015-08-07T18:51:00
40.77898,-73.96925,0.00,0.0,2015-08-07T21:51:00
40.77898,-73.96925,0.00,0.0,2015-08-07T22:51:00
40.77898,-73.96925,0.00,0.0,2015-08-07T23:51:00
40.77898,-73.96925,0.00,5.0,2015-08-08T00:51:00
40.77898,-73.96925,0.00,0.0,2015-08-08T01:51:00
40.77898,-73.96925,0.00,0.0,2015-08-08T02:51:00
40.77898,-73.96925,0.00,5.0,2015-08-08T03:51:00
40.77898,-73.96925,0.00,3.0,2015-08-08T04:51:00
40.77898,-73.96925,0.00,3.0,2015-08-08T05:51:00
40.77898,-73.96925,0.00,6.0,2015-08-08T06:51:00
40.77898,-73.96925,0.00,7.0,2015-08-08T07:51:00
40.77898,-73.96925,0.00,7.0,2015-08-08T08:51:00
40.77898,-73.96925,0.00,9.0,2015-08-08T09:51:00
40.77898,-73.96925,0.00,6.0,2015-08-08T10:51:00
40.77898,-73.96925,0.00,0.0,2015-08-08T11:51:00
40.77898,-73.96925,0.00,3.0,2015-08-08T12:51:00
40.77898,-73.96925,0.00,7.0,2015-08-08T13:51:00
40.77898,-73.96925,0.00,5.0,2015-08-08T14:51:00
40.77898,-73.96925,0.00,8.0,2015-08-08T15:51:00
40.77898,-73.96925,0.00,7.0,2015-08-08T16:51:00
40.77898,-73.96925,0.00,5.0,2015-08-08T17:51:00
40.77898,-73.96925,0.00,0.0,2015-08-08T18:51:00
40.77898,-73.96925,0.00,0.0,2015-08-08T19:51:00
40.77898,-73.96925,0.00,3.0,2015-08-08T20:51:00
40.77898,-73.96925,0.00,0.0,2015-08-08T21:51:00
40.77898,-73.96925,0.00,0.0,2015-08-08T22:51:00
40.77898,-73.96925,0.00,5.0,2015-08-08T23:51:00
40.77898,-73.96925,0.00,0.0,2015-08-09T00:51:00
40.77898,-73.96925,0.00,0.0,2015-08-09T01:51:00
40.77898,-73.96925,0.00,3.0,2015-08-09T02:51:00
40.77898,-73.96925,0.00,0.0,2015-08-09T03:51:00
40.77898,-73.96925,0.00,0.0,2015-08-09T04:51:00
40.77898,-73.96925,0.00,0.0,2015-08-09T05:51:00
40.77898,-73.96925,0.00,5.0,2015-08-09T06:51:00
40.77898,-73.96925,0.00,6.0,2015-08-09T07:51:00
40.77898,-73.96925,0.00,7.0,2015-08-09T08:51:00
40.77898,-73.96925,0.00,3.0,2015-08-09T09:51:00
40.77898,-73.96925,0.00,6.0,2015-08-09T10:51:00
40.77898,-73.96925,0.00,7.0,2015-08-09T11:51:00
40.77898,-73.96925,0.00,3.0,2015-08-09T12:51:00
40.77898,-73.96925,0.00,8.0,2015-08-09T13:51:00
40.77898,-73.96925,0.00,5.0,2015-08-09T14:51:00
40.77898,-73.96925,0.00,5.0,2015-08-09T16:51:00
40.77898,-73.96925,0.00,8.0,2015-08-09T17:51:00
40.77898,-73.96925,0.00,3.0,2015-08-09T18:51:00
40.77898,-73.96925,0.00,7.0,2015-08-09T19:51:00
40.77898,-73.96925,0.00,3.0,2015-08-09T20:51:00
40.77898,-73.96925,0.00,6.0,2015-08-09T21:51:00
40.77898,-73.96925,0.00,0.0,2015-08-09T22:51:00
40.77898,-73.96925,0.00,3.0,2015-08-09T23:51:00
40.77898,-73.96925,0.00,0.0,2015-08-10T00:51:00
40.77898,-73.96925,0.00,3.0,2015-08-10T01:51:00
40.77898,-73.96925,0.00,0.0,2015-08-10T04:51:00
40.77898,-73.96925,0.00,3.0,2015-08-10T05:51:00
40.77898,-73.96925,0.00,0.0,2015-08-10T06:51:00
40.77898,-73.96925,0.00,5.0,2015-08-10T07:51:00
40.77898,-73.96925,0.00,0.0,2015-08-10T08:51:00
40.77898,-73.96925,0.00,5.0,2015-08-10T09:51:00
40.77898,-73.96925,0.00,6.0,2015-08-10T10:51:00
40.77898,-73.96925,0.00,5.0,2015-08-10T12:51:00
40.77898,-73.96925,0.00,5.0,2015-08-10T13:51:00
40.77898,-73.96925,0.00,8.0,2015-08-10T14:51:00
40.77898,-73.96925,0.00,8.0,2015-08-10T15:51:00
40.77898,-73.96925,0.00,9.0,2015-08-10T16:51:00
40.77898,-73.96925,0.00,8.0,2015-08-10T17:51:00
40.77898,-73.96925,0.00,7.0,2015-08-10T18:51:00
40.77898,-73.96925,0.00,3.0,2015-08-10T19:51:00
40.77898,-73.96925,0.00,3.0,2015-08-10T20:51:00
40.77898,-73.96925,0.00,5.0,2015-08-10T21:51:00
40.77898,-73.96925,0.00,5.0,2015-08-10T22:51:00
40.77898,-73.96925,0.00,5.0,2015-08-10T23:51:00
40.77898,-73.96925,0.00,6.0,2015-08-11T00:51:00
40.77898,-73.96925,0.00,3.0,2015-08-11T01:51:00
40.77898,-73.96925,0.00,6.0,2015-08-11T02:51:00
40.77898,-73.96925,0,6.0,2015-08-11T03:32:00
40.77898,-73.96925,0.01,6.0,2015-08-11T04:46:00
40.77898,-73.96925,0.02,3.0,2015-08-11T04:51:00
40.77898,-73.96925,0.06,3.0,2015-08-11T05:19:00
40.77898,-73.96925,0.12,8.0,2015-08-11T05:34:00
40.77898,-73.96925,0.30,0.0,2015-08-11T06:15:00
40.77898,-73.96925,0.35,6.0,2015-08-11T06:27:00
40.77898,-73.96925,0.39,3.0,2015-08-11T06:35:00
40.77898,-73.96925,0.40,3.0,2015-08-11T06:44:00
40.77898,-73.96925,0.40,5.0,2015-08-11T06:51:00
40.77898,-73.96925,0.04,5.0,2015-08-11T06:56:00
40.77898,-73.96925,0.34,5.0,2015-08-11T07:29:00
40.77898,-73.96925,0.34,8.0,2015-08-11T07:34:00
40.77898,-73.96925,0.26,5.0,2015-08-11T07:51:00
40.77898,-73.96925,0.01,3.0,2015-08-11T08:37:00
40.77898,-73.96925,0.02,6.0,2015-08-11T08:51:00
40.77898,-73.96925,0,5.0,2015-08-11T08:58:00
40.77898,-73.96925,0.02,8.0,2015-08-11T09:15:00
40.77898,-73.96925,0.12,5.0,2015-08-11T09:28:00
40.77898,-73.96925,0.18,5.0,2015-08-11T09:37:00
40.77898,-73.96925,0.21,5.0,2015-08-11T09:47:00
40.77898,-73.96925,0.22,5.0,2015-08-11T09:51:00
40.77898,-73.96925,0,8.0,2015-08-11T10:04:00
40.77898,-73.96925,0,6.0,2015-08-11T10:23:00
40.77898,-73.96925,0,6.0,2015-08-11T10:51:00
40.77898,-73.96925,0.00,3.0,2015-08-11T11:51:00
40.77898,-73.96925,0.00,3.0,2015-08-11T13:51:00
40.77898,-73.96925,0.00,5.0,2015-08-11T14:51:00
40.77898,-73.96925,0.00,6.0,2015-08-11T15:51:00
40.77898,-73.96925,0.00,0.0,2015-08-11T16:51:00
40.77898,-73.96925,0.00,5.0,2015-08-11T17:51:00
40.77898,-73.96925,0.00,0.0,2015-08-11T18:51:00
40.77898,-73.96925,0.00,3.0,2015-08-11T19:51:00
40.77898,-73.96925,0.00,3.0,2015-08-11T20:51:00
40.77898,-73.96925,0.00,5.0,2015-08-11T21:51:00
40.77898,-73.96925,0.00,6.0,2015-08-11T22:51:00
40.77898,-73.96925,0.00,5.0,2015-08-11T23:51:00
40.77898,-73.96925,0.00,0.0,2015-08-12T00:51:00
40.77898,-73.96925,0.00,5.0,2015-08-12T01:51:00
40.77898,-73.96925,0.00,3.0,2015-08-12T02:51:00
40.77898,-73.96925,0.00,3.0,2015-08-12T03:51:00
40.77898,-73.96925,0.00,0.0,2015-08-12T04:51:00
40.77898,-73.96925,0.00,6.0,2015-08-12T06:51:00
40.77898,-73.96925,0.00,3.0,2015-08-12T07:51:00
40.77898,-73.96925,0.00,3.0,2015-08-12T08:51:00
40.77898,-73.96925,0.00,5.0,2015-08-12T09:51:00
40.77898,-73.96925,0.00,5.0,2015-08-12T10:51:00
40.77898,-73.96925,0.00,8.0,2015-08-12T11:51:00
40.77898,-73.96925,0.00,3.0,2015-08-12T12:51:00
40.77898,-73.96925,0.00,0.0,2015-08-12T13:51:00
40.77898,-73.96925,0.00,9.0,2015-08-12T14:51:00
40.77898,-73.96925,0.00,5.0,2015-08-12T15:51:00
40.77898,-73.96925,0.00,7.0,2015-08-12T16:51:00
40.77898,-73.96925,0.00,8.0,2015-08-12T17:51:00
40.77898,-73.96925,0.00,6.0,2015-08-12T18:51:00
40.77898,-73.96925,0.00,3.0,2015-08-12T19:51:00
40.77898,-73.96925,0.00,7.0,2015-08-12T20:51:00
40.77898,-73.96925,0.00,6.0,2015-08-12T21:51:00
40.77898,-73.96925,0.00,5.0,2015-08-12T22:51:00
40.77898,-73.96925,0.00,5.0,2015-08-12T23:51:00
40.77898,-73.96925,0.00,5.0,2015-08-13T00:51:00
40.77898,-73.96925,0.00,3.0,2015-08-13T01:51:00
40.77898,-73.96925,0.00,0.0,2015-08-13T02:51:00
40.77898,-73.96925,0.00,6.0,2015-08-13T03:51:00
40.77898,-73.96925,0.00,3.0,2015-08-13T04:51:00
40.77898,-73.96925,0.00,6.0,2015-08-13T05:51:00
40.77898,-73.96925,0.00,0.0,2015-08-13T06:51:00
40.77898,-73.96925,0.00,5.0,2015-08-13T07:51:00
40.77898,-73.96925,0.00,3.0,2015-08-13T08:51:00
40.77898,-73.96925,0.00,0.0,2015-08-13T09:51:00
40.77898,-73.96925,0.00,6.0,2015-08-13T10:51:00
40.77898,-73.96925,0.00,5.0,2015-08-13T12:51:00
40.77898,-73.96925,0.00,3.0,2015-08-13T14:51:00
40.77898,-73.96925,0.00,3.0,2015-08-13T15:51:00
40.77898,-73.96925,0.00,0.0,2015-08-13T16:51:00
40.77898,-73.96925,0.00,5.0,2015-08-13T17:51:00
40.77898,-73.96925,0.00,5.0,2015-08-13T18:51:00
40.77898,-73.96925,0.00,3.0,2015-08-13T19:51:00
40.77898,-73.96925,0.00,3.0,2015-08-13T20:51:00
40.77898,-73.96925,0.00,0.0,2015-08-13T21:51:00
40.77898,-73.96925,0.00,3.0,2015-08-13T22:51:00
40.77898,-73.96925,0.00,3.0,2015-08-13T23:51:00
40.77898,-73.96925,0.00,3.0,2015-08-14T00:51:00
40.77898,-73.96925,0.00,0.0,2015-08-14T01:51:00
40.77898,-73.96925,0.00,0.0,2015-08-14T02:51:00
40.77898,-73.96925,0.00,0.0,2015-08-14T03:51:00
40.77898,-73.96925,0.00,0.0,2015-08-14T04:51:00
40.77898,-73.96925,0.00,0.0,2015-08-14T05:51:00
40.77898,-73.96925,0.00,0.0,2015-08-14T06:51:00
40.77898,-73.96925,0.00,0.0,2015-08-14T07:51:00
40.77898,-73.96925,0.00,7.0,2015-08-14T08:51:00
40.77898,-73.96925,0.00,3.0,2015-08-14T09:51:00
40.77898,-73.96925,0.00,8.0,2015-08-14T11:51:00
40.77898,-73.96925,0.00,3.0,2015-08-14T12:51:00
40.77898,-73.96925,0.00,0.0,2015-08-14T13:51:00
40.77898,-73.96925,0.00,3.0,2015-08-14T15:51:00
40.77898,-73.96925,0.00,7.0,2015-08-14T16:51:00
40.77898,-73.96925,0.00,5.0,2015-08-14T17:51:00
40.77898,-73.96925,0.00,3.0,2015-08-14T18:51:00
40.77898,-73.96925,0.00,3.0,2015-08-14T19:51:00
40.77898,-73.96925,0.00,5.0,2015-08-14T20:51:00
40.77898,-73.96925,0.00,3.0,2015-08-14T21:51:00
40.77898,-73.96925,0.00,3.0,2015-08-14T22:51:00
40.77898,-73.96925,0.00,7.0,2015-08-14T23:51:00
40.77898,-73.96925,0.00,3.0,2015-08-15T00:51:00
40.77898,-73.96925,0.00,7.0,2015-08-15T01:51:00
40.77898,-73.96925,0.00,3.0,2015-08-15T02:51:00
40.77898,-73.96925,0.00,3.0,2015-08-15T03:51:00
40.77898,-73.96925,0.00,3.0,2015-08-15T04:51:00
40.77898,-73.96925,0.00,3.0,2015-08-15T05:51:00
40.77898,-73.96925,0.00,6.0,2015-08-15T06:51:00
40.77898,-73.96925,0.00,3.0,2015-08-15T07:51:00
40.77898,-73.96925,0.00,3.0,2015-08-15T08:51:00
40.77898,-73.96925,0.00,0.0,2015-08-15T09:51:00
40.77898,-73.96925,0.00,3.0,2015-08-15T10:51:00
40.77898,-73.96925,0.00,0.0,2015-08-15T11:51:00
40.77898,-73.96925,0.00,3.0,2015-08-15T12:51:00
40.77898,-73.96925,0.00,5.0,2015-08-15T13:51:00
40.77898,-73.96925,0.00,6.0,2015-08-15T14:51:00
40.77898,-73.96925,0.00,3.0,2015-08-15T15:51:00
40.77898,-73.96925,0.00,6.0,2015-08-15T16:51:00
40.77898,-73.96925,0.00,6.0,2015-08-15T17:51:00
40.77898,-73.96925,0.00,0.0,2015-08-15T18:51:00
40.77898,-73.96925,0.00,0.0,2015-08-15T19:51:00
40.77898,-73.96925,0.00,0.0,2015-08-15T20:51:00
40.77898,-73.96925,0.00,5.0,2015-08-15T21:51:00
40.77898,-73.96925,0.00,5.0,2015-08-15T23:51:00
40.77898,-73.96925,0.00,3.0,2015-08-16T00:51:00
40.77898,-73.96925,0.00,3.0,2015-08-16T01:51:00
40.77898,-73.96925,0.00,0.0,2015-08-16T02:51:00
40.77898,-73.96925,0.00,3.0,2015-08-16T03:51:00
40.77898,-73.96925,0.00,0.0,2015-08-16T04:51:00
40.77898,-73.96925,0.00,0.0,2015-08-16T05:51:00
40.77898,-73.96925,0.00,0.0,2015-08-16T06:51:00
40.77898,-73.96925,0.00,0.0,2015-08-16T07:51:00
40.77898,-73.96925,0.00,0.0,2015-08-16T08:51:00
40.77898,-73.96925,0.00,0.0,2015-08-16T09:51:00
40.77898,-73.96925,0.00,0.0,2015-08-16T10:51:00
40.77898,-73.96925,0.00,0.0,2015-08-16T11:51:00
40.77898,-73.96925,0.00,0.0,2015-08-16T12:51:00
40.77898,-73.96925,0.00,0.0,2015-08-16T13:51:00
40.77898,-73.96925,0.00,6.0,2015-08-16T14:51:00
40.77898,-73.96925,0.00,3.0,2015-08-16T15:51:00
40.77898,-73.96925,0.00,0.0,2015-08-16T16:51:00
40.77898,-73.96925,0.00,3.0,2015-08-16T17:51:00
40.77898,-73.96925,0.00,0.0,2015-08-16T18:51:00
40.77898,-73.96925,0.00,0.0,2015-08-16T19:51:00
40.77898,-73.96925,0.00,3.0,2015-08-16T20:51:00
40.77898,-73.96925,0.00,3.0,2015-08-16T21:51:00
40.77898,-73.96925,0.00,3.0,2015-08-16T22:51:00
40.77898,-73.96925,0.00,6.0,2015-08-16T23:51:00
40.77898,-73.96925,0.00,7.0,2015-08-17T00:51:00
40.77898,-73.96925,0.00,8.0,2015-08-17T01:51:00
40.77898,-73.96925,0.00,3.0,2015-08-17T02:51:00
40.77898,-73.96925,0.00,3.0,2015-08-17T03:51:00
40.77898,-73.96925,0.00,0.0,2015-08-17T04:51:00
40.77898,-73.96925,0.00,0.0,2015-08-17T05:51:00
40.77898,-73.96925,0.00,0.0,2015-08-17T06:51:00
40.77898,-73.96925,0.00,5.0,2015-08-17T07:51:00
40.77898,-73.96925,0.00,0.0,2015-08-17T08:51:00
40.77898,-73.96925,0.00,0.0,2015-08-17T09:51:00
40.77898,-73.96925,0.00,0.0,2015-08-17T10:51:00
40.77898,-73.96925,0.00,6.0,2015-08-17T11:51:00
40.77898,-73.96925,0.00,0.0,2015-08-17T12:51:00
40.77898,-73.96925,0.00,6.0,2015-08-17T13:51:00
40.77898,-73.96925,0.00,6.0,2015-08-17T14:51:00
40.77898,-73.96925,0.00,3.0,2015-08-17T15:51:00
40.77898,-73.96925,0.00,3.0,2015-08-17T16:51:00
40.77898,-73.96925,0.00,3.0,2015-08-17T17:51:00
40.77898,-73.96925,0.00,0.0,2015-08-17T18:51:00
40.77898,-73.96925,0.00,3.0,2015-08-17T19:51:00
40.77898,-73.96925,0.00,5.0,2015-08-17T20:51:00
40.77898,-73.96925,0.00,6.0,2015-08-17T21:51:00
40.77898,-73.96925,0.00,6.0,2015-08-17T22:51:00
40.77898,-73.96925,0.00,6.0,2015-08-17T23:51:00
40.77898,-73.96925,0.00,0.0,2015-08-18T00:51:00
40.77898,-73.96925,0.00,5.0,2015-08-18T01:51:00
40.77898,-73.96925,0.00,5.0,2015-08-18T02:51:00
40.77898,-73.96925,0.09s,7.0,2015-08-18T03:51:00
40.77898,-73.96925,0.22,6.0,2015-08-18T04:27:00
40.77898,-73.96925,0.19,8.0,2015-08-18T04:51:00
40.77898,-73.96925,0.01,3.0,2015-08-18T05:51:00
40.77898,-73.96925,0.00,0.0,2015-08-18T06:51:00
40.77898,-73.96925,0.00,3.0,2015-08-18T07:51:00
40.77898,-73.96925,0.00,0.0,2015-08-18T08:51:00
40.77898,-73.96925,0.00,0.0,2015-08-18T09:51:00
40.77898,-73.96925,0.00,5.0,2015-08-18T10:51:00
40.77898,-73.96925,0.00,5.0,2015-08-18T11:51:00
40.77898,-73.96925,0.00,7.0,2015-08-18T12:51:00
40.77898,-73.96925,0.00,3.0,2015-08-18T14:51:00
40.77898,-73.96925,0.00,5.0,2015-08-18T18:51:00
40.77898,-73.96925,0.00,0.0,2015-08-18T19:51:00
40.77898,-73.96925,0.00,9.0,2015-08-18T21:51:00
40.77898,-73.96925,0.00,7.0,2015-08-18T22:51:00
40.77898,-73.96925,0.00,5.0,2015-08-18T23:51:00
40.77898,-73.96925,0.00,3.0,2015-08-19T00:51:00
40.77898,-73.96925,0.00,0.0,2015-08-19T01:51:00
40.77898,-73.96925,0.00,3.0,2015-08-19T02:51:00
40.77898,-73.96925,0.00,0.0,2015-08-19T03:51:00
40.77898,-73.96925,0.00,5.0,2015-08-19T04:51:00
40.77898,-73.96925,0.00,3.0,2015-08-19T05:51:00
40.77898,-73.96925,0.00,6.0,2015-08-19T06:51:00
40.77898,-73.96925,0.00,3.0,2015-08-19T07:51:00
40.77898,-73.96925,0.00,3.0,2015-08-19T08:51:00
40.77898,-73.96925,0.00,6.0,2015-08-19T09:51:00
40.77898,-73.96925,0.00,6.0,2015-08-19T10:51:00
40.77898,-73.96925,0.00,3.0,2015-08-19T11:51:00
40.77898,-73.96925,0.00,6.0,2015-08-19T12:51:00
40.77898,-73.96925,0.00,8.0,2015-08-19T14:51:00
40.77898,-73.96925,0.00,3.0,2015-08-19T15:51:00
40.77898,-73.96925,0.00,8.0,2015-08-19T16:51:00
40.77898,-73.96925,0.00,7.0,2015-08-19T17:51:00
40.77898,-73.96925,0.00,5.0,2015-08-19T19:51:00
40.77898,-73.96925,0.00,5.0,2015-08-19T20:51:00
40.77898,-73.96925,0.00,0.0,2015-08-19T21:51:00
40.77898,-73.96925,0.00,5.0,2015-08-19T22:51:00
40.77898,-73.96925,0.00,0.0,2015-08-19T23:51:00
40.77898,-73.96925,0.00,3.0,2015-08-20T00:51:00
40.77898,-73.96925,0.00,0.0,2015-08-20T01:51:00
40.77898,-73.96925,0.00,3.0,2015-08-20T02:51:00
40.77898,-73.96925,0.00,9.0,2015-08-20T03:51:00
40.77898,-73.96925,0.00,0.0,2015-08-20T04:51:00
40.77898,-73.96925,0.00,7.0,2015-08-20T05:51:00
40.77898,-73.96925,0.00,8.0,2015-08-20T06:51:00
40.77898,-73.96925,0.00,8.0,2015-08-20T08:51:00
40.77898,-73.96925,0.00,9.0,2015-08-20T09:51:00
40.77898,-73.96925,0.00,3.0,2015-08-20T11:51:00
40.77898,-73.96925,0.00,9.0,2015-08-20T12:51:00
40.77898,-73.96925,0.00,7.0,2015-08-20T13:51:00
40.77898,-73.96925,0.00,6.0,2015-08-20T14:51:00
40.77898,-73.96925,0.00,6.0,2015-08-20T15:51:00
